,ID,X,Y,Q_R_4_0_0,Q_R_4_0_1,Q_R_4_0_2,Q_R_4_0_3,Q_R_4_0_4,Q_R_4_0_5,Q_R_4_0_6,Q_R_4_0_7,Q_R_4_0_8,Q_R_4_0_9,Q_R_4_1_0,Q_G_3_0_0,Q_G_3_0_1,Q_G_3_0_2,Q_G_3_0_3,Q_G_3_0_4,Q_G_3_0_5,Q_G_3_0_6,Q_G_3_0_7,Q_G_3_0_8,Q_G_3_0_9,Q_G_3_1_0,Q_B_2_0_0,Q_B_2_0_1,Q_B_2_0_2,Q_B_2_0_3,Q_B_2_0_4,Q_B_2_0_5,Q_B_2_0_6,Q_B_2_0_7,Q_B_2_0_8,Q_B_2_0_9,Q_B_2_1_0,Q_NIR_8_0_0,Q_NIR_8_0_1,Q_NIR_8_0_2,Q_NIR_8_0_3,Q_NIR_8_0_4,Q_NIR_8_0_5,Q_NIR_8_0_6,Q_NIR_8_0_7,Q_NIR_8_0_8,Q_NIR_8_0_9,Q_NIR_8_1_0,AREA,GEOM_R1,GEOM_R2,GEOM_R3,GEOM_R4,CONTRUCTIONYEAR,MAXBUILDINGFLOOR,CADASTRALQUALITYID,CLASE
68662,9B59A4387224B498,2260060340,165278645,0.000746371340937912,661.000915527344,793.9966430664059,892.999786376953,982.0007934570309,1085.99969482422,1215.99975585938,1378.9921875,1615.99853515625,2085.99487304688,6306.06437307166,0.0018956916173920003,571.998229980469,685.001220703125,771.002777099609,847.008422851562,933.001098632812,1039.00024414062,1176.00012207031,1370.99670410156,1760.99755859375,6381.25972343775,183.000305175781,439.000579833984,495.00048828125,540.0003662109381,581.0,623.000152587891,668.0,729.000030517578,832.9999389648441,1043.00018310547,4557.02918430177,0.0019946855027228602,1181.99896240234,1424.0009765625,1636.49969482422,1811.00085449219,1975.00164794922,2132.00073242188,2306.00170898438,2536.00366210938,2889.99853515625,5956.76936538089,80.9530999971815,0.140475387292237,0.0377073906492028,0.04601932811784901,1.22043258166478,1978,1.0,7,AGRICULTURE
68754,3E0F02E19E56DE99,2245846495,166230660,0.0,242.00074005127001,347.99997558593697,442.00491333007795,536.998522949219,631.000152587891,733.995874023438,844.997320556641,979.999926757813,1297.89775390625,3897.58769540039,2.24408881877025e-06,283.998211669922,372.99997558593697,447.998770141602,518.999206542969,592.998321533203,668.997265625,746.698577880857,856.9967651367191,1116.99832763672,3419.28471970458,94.00012969970699,228.999786376953,269.99970703125,298.000030517578,327.00006103515597,350.0,375.0,398.000183105469,438.000061035156,541.999871826172,1269.89499007202,0.0109553020447493,1317.99810791016,1595.0077880859399,1792.9978881835898,1965.994140625,2121.00012207031,2272.99975585938,2447.9962890625,2668.00317382812,3007.9965332031297,5493.2873127392495,136.79099999332502,0.244062625453059,0.0419287211762964,0.0425531914893617,1.01489361696579,1970,1.0,3,AGRICULTURE
69253,B4A58FDBD97DA74B,2255636575,165095665,3.91260346077615e-06,437.00095825195297,597.003247070312,711.998651123047,806.9993286132809,910.9990844726559,1039.0001953125,1183.99971923828,1347.99887695313,1568.99892578125,4097.66409829761,0.0014212366659194199,528.002838134766,634.0001953125,695.9999389648441,750.000085449219,821.000030517578,905.001831054688,995.999633789062,1122.9989501953098,1307.00163574219,4015.7619918426003,166.000228881836,291.00006103515597,351.000122070312,397.0,437.000598144531,476.99996948242205,516.999853515625,562.999816894531,611.000659179688,668.0001220703119,958.9986291845911,0.0023016280028969,1435.00098876953,1701.99943847656,1880.99970703125,2047.99353027344,2240.99572753906,2470.5984375,2737.99919433594,3076.00087890625,3734.99948730469,5922.09081148933,1083.74517994723,0.152885511691292,0.0087168758717074,0.0161837175617603,1.85659607868093,1975,,12,AGRICULTURE
69363,7256D320E6B4F241,2213012607,166250038,5.54299640498357e-06,221.999855041504,254.0,285.99885559082,326.999755859375,384.998672485352,463.000335693359,565.999053955078,714.001098632812,921.9990844726559,2570.1922031499103,0.00148312433157116,275.99951171875,306.000122070312,331.000778198242,364.999938964844,405.999710083008,459.000091552734,530.999237060547,645.998840332031,840.99853515625,2267.21978138452,98.0000457763672,160.000015258789,172.0,180.00001525878898,198.00001525878898,221.999938964844,252.000061035156,293.999847412109,342.000213623047,415.499877929688,676.999838555908,175.006103515625,1430.00500488281,1575.0009765625,1670.00335693359,1751.998046875,1837.00146484375,1943.00354003906,2078.99694824219,2269.99877929688,2601.99865722656,5989.90364011308,381.703749975682,0.461101343675899,0.0430292598980403,0.0280741156653143,0.652442448042033,1989,6.0,11,AGRICULTURE
69391,A6F33C43BB54C3B5,2189859390,165878208,4.97173232361092e-06,220.000091552734,265.999664306641,309.000091552734,369.999114990234,481.001281738281,620.001647949219,755.9996948242191,973.998779296875,1398.99700927734,4279.7430314949,2.1769665181636798e-06,272.00010681152304,311.999969482422,347.999847412109,398.999328613281,488.999160766602,618.999450683594,746.9984741210941,906.9987182617191,1211.00079345703,4012.37452990789,94.0002670288086,192.00001525878898,206.00001525878898,222.00001525878898,245.999923706055,306.999923706055,362.999755859375,412.000091552734,481.999847412109,604.999694824219,2025.87636453256,0.00207281322218478,1392.00091552734,1567.9990234375,1668.00341796875,1769.99401855469,1891.0075683593802,2059.99633789062,2340.0,2717.99560546875,3256.99523925781,6690.1453237305,142.6514500023,0.3364809848253869,0.0522466039691149,0.0451467268622549,0.864108352170468,1978,1.0,6,AGRICULTURE
69897,AF6F9901D64E9C5A,2207596329,166161633,3.76979369320907e-06,373.00178527832,527.000415039063,608.000207519531,682.001220703125,768.000152587891,890.9985717773441,1059.00012207031,1371.99243164062,1855.99777832031,6513.603575268709,0.000401787081500515,377.00068359375,494.99978027343803,569.999694824219,645.002355957031,741.000946044922,839.0026489257809,969.001312255859,1156.9981201171902,1486.99945068359,6295.46435469781,81.00074768066409,252.999937438965,293.0,322.00006103515597,353.99974365234397,387.000152587891,434.999908447266,499.99991760253897,598.999841308594,780.9998962402341,1803.65840842655,0.007168887183070179,1600.00572509766,1833.0053222656197,2023.99963378906,2203.0048828125,2396.00402832031,2614.4046875,2855.00197753906,3167.00673828125,3630.9978515625,6902.02824413586,583.063950030219,0.3955774206822801,0.025163563160402,0.0269614451333982,1.07144782960727,1966,1.0,6,AGRICULTURE
70112,D3EF60323746D508,2174840803,166326472,0.00025345227913931,374.000610351562,460.998626708984,513.00048828125,555.000048828125,593.998596191406,636.000305175781,688.00048828125,759.0001831054691,889.0,2504.5543611304,51.0021476745605,432.000042724609,533.999291992188,585.000061035156,624.000305175781,660.001220703125,695.999877929688,735.999877929688,785.99912109375,879.9989807128909,2241.2438209278102,96.0000839233398,187.0,213.00009765625,232.999955749512,248.999765014648,262.00006103515597,277.000030517578,294.0,333.999969482422,381.00003051757795,875.187647929713,429.005615234375,1862.0018920898399,2109.99594726563,2337.00610351562,2568.00239257813,2793.00244140625,3023.007421875,3302.00095214844,3654.99477539062,4126.30087890625,6423.99614158784,50.059599989008795,0.8731193597314151,0.19569471626548898,0.0891265597145546,0.455436720088249,1988,1.0,4,AGRICULTURE
70189,815FE3F5A9BDEF16,2287079082,165455649,5.30764772410652e-11,457.99929809570295,562.001538085937,632.999755859375,714.999523925781,799.00146484375,891.00107421875,997.0007934570309,1130.0007080078099,1346.00010986328,6858.2262522325,1.91104982150136e-06,393.99897155761704,492.99832153320295,573.001336669922,635.000146484375,699.9999389648441,768.999560546875,839.6982238769501,933.998950195313,1122.8977294921901,6633.22252090436,12.0006008148193,224.000137329102,263.00006103515597,296.00016174316397,322.99993896484403,350.0,383.000091552734,428.00025634765603,517.0001220703119,618.999755859375,1974.4970686413699,0.000333756266627461,1017.9949401855499,1243.00048828125,1421.00125732422,1568.99931640625,1698.00012207031,1843.5990966796899,2031.6958251953101,2300.996875,2745.99802246094,7126.45525083182,81.6589023777823,0.309292839654432,0.12056181807449101,0.0314164087902716,0.260583402705993,1970,1.0,6,AGRICULTURE
71932,99C000CA552F2F1A,2246109269,165175274,0.0007601059041917321,641.0006103515619,764.9999389648441,875.9998168945309,990.0000610351559,1116.99200439453,1286.00085449219,1513.99969482422,1861.00012207031,2357.49365234375,6564.30552790536,0.0038539110682904703,629.0,739.9996948242191,828.000213623047,915.0005493164059,1013.99981689453,1145.00134277344,1327.99932861328,1595.0048828125,2010.9995727539101,5776.3356368164095,224.00025939941398,413.0,477.999816894531,530.000061035156,576.0,628.999816894531,705.000366210938,816.999877929688,953.999755859375,1179.99981689453,2237.3549000000103,0.00431173434481025,1593.00537109375,1853.99963378906,2036.00128173828,2202.00073242188,2373.00341796875,2561.99951171875,2773.00012207031,3034.99877929688,3396.99426269531,7712.102150561559,719.8156500250841,0.29938661186467896,0.0159464200291867,0.0260824204486398,1.63562858628465,1966,,12,AGRICULTURE
72699,851A3D2B86F49898,2199253799,166150698,4.7564285523549205e-06,238.999514770508,284.999969482422,331.000369262695,381.99996948242205,447.000061035156,528.998742675781,640.995324707031,788.999951171875,1119.00167236328,5316.04901577265,9.539841812511439e-06,293.00061340332,334.999908447266,371.0,408.99971923828105,458.00032043457,520.000183105469,603.999487304687,718.0014282226559,980.002038574219,5653.857275601899,50.0001907348633,196.00005645752,211.00001525878898,225.999969482422,242.99998474121102,264.999725341797,292.000091552734,337.999844360352,421.999841308594,615.999896240234,2003.74885363038,0.0062409485690295705,1412.9950683593697,1605.00456542969,1737.00109863281,1853.00319824219,1963.0009155273399,2081.99658203125,2218.00114746094,2394.99497070313,2678.99860839844,5118.5454831938105,947.499800021382,0.154376346318112,0.009344047841645291,0.0174367916303295,1.86608544025383,1967,1.0,6,AGRICULTURE
72821,433917D9346CF2CC,2256643221,165277851,0.000746371340937912,661.000915527344,793.9966430664059,892.999786376953,982.0007934570309,1085.99969482422,1215.99975585938,1378.9921875,1615.99853515625,2085.99487304688,6306.06437307166,0.0018956916173920003,571.998229980469,685.001220703125,771.002777099609,847.008422851562,933.001098632812,1039.00024414062,1176.00012207031,1370.99670410156,1760.99755859375,6381.25972343775,183.000305175781,439.000579833984,495.00048828125,540.0003662109381,581.0,623.000152587891,668.0,729.000030517578,832.9999389648441,1043.00018310547,4557.02918430177,0.0019946855027228602,1181.99896240234,1424.0009765625,1636.49969482422,1811.00085449219,1975.00164794922,2132.00073242188,2306.00170898438,2536.00366210938,2889.99853515625,5956.76936538089,190.317550002181,0.710260697216852,0.0422832980949206,0.0882612533101238,2.0873786408995,1979,1.0,5,AGRICULTURE
72988,F20A3CBB44D646A0,2189865569,165877549,4.97173232361092e-06,220.000091552734,265.999664306641,309.000091552734,369.999114990234,481.001281738281,620.001647949219,755.9996948242191,973.998779296875,1398.99700927734,4279.7430314949,2.1769665181636798e-06,272.00010681152304,311.999969482422,347.999847412109,398.999328613281,488.999160766602,618.999450683594,746.9984741210941,906.9987182617191,1211.00079345703,4012.37452990789,94.0002670288086,192.00001525878898,206.00001525878898,222.00001525878898,245.999923706055,306.999923706055,362.999755859375,412.000091552734,481.999847412109,604.999694824219,2025.87636453256,0.00207281322218478,1392.00091552734,1567.9990234375,1668.00341796875,1769.99401855469,1891.0075683593802,2059.99633789062,2340.0,2717.99560546875,3256.99523925781,6690.1453237305,99.62534999348871,0.49892503002347405,0.0781250000011369,0.0641025641026597,0.8205128205021041,1999,1.0,6,AGRICULTURE
73354,59D4D01E3230EF08,2191344513,165960863,2.61259719991358e-06,582.998870849609,719.9998168945309,862.998504638672,1021.9986572265599,1193.00256347656,1348.00012207031,1488.00109863281,1657.99450683594,1861.00018310547,4198.11863078626,0.00399899948388338,560.0008544921881,667.9998779296881,756.999389648438,843.997802734375,926.998657226562,1012.0005493164099,1111.00372314453,1224.00146484375,1387.49792480469,3345.2238135378398,138.000244140625,350.999710083008,397.999938964844,440.999816894531,474.000061035156,507.000839233398,540.000183105469,578.999725341797,627.0,708.9999389648441,1215.61321171882,287.010101318359,1815.0026855468802,2011.00720214844,2156.99890136719,2281.99951171875,2397.0,2510.0009765625,2638.0029296875,2791.99780273438,3022.0029296875,5192.147447680711,144.70375001640102,0.125346491344058,0.0437445319293022,0.0198019801979969,0.45267326736973396,1971,1.0,6,AGRICULTURE
73391,8510BE64F044C8E5,2204437730,165978111,3.29639283336292e-06,551.998461914063,731.999133300781,879.998620605469,1020.00018310547,1158.99682617188,1289.99477539062,1422.99887695313,1599.99938964844,1848.9985839843803,3777.0637688411703,0.0014612635131925301,526.699676513672,657.0023071289061,749.9995727539059,829.9993286132809,910.001312255859,993.999267578125,1083.99936523438,1209.99816894531,1417.00235595703,3801.8074100663102,86.000732421875,366.999847412109,419.99996948242205,455.99978942871104,487.999877929688,518.999938964844,549.0,583.000244140625,638.9998779296881,734.0005676269529,1649.06010216924,49.0032615661621,1462.99910888672,1748.0019287109399,1918.9987915039103,2062.998828125,2208.00048828125,2358.00053710937,2532.99794921875,2747.00341796875,3034.99829101562,5510.00284687546,1783.2183499365499,0.13882759881766102,0.00865950813990416,0.0089903802930785,1.03820911624872,1969,1.0,7,AGRICULTURE
73696,13743D3AA4BA19D0,2204319675,166039929,1.22203277896915e-06,180.000178527832,266.000402832031,444.997711181641,616.999975585937,763.9989624023441,911.997326660156,1105.00389404297,1356.00100097656,1756.99874267578,5314.71836445323,0.000769052770920098,271.000091552734,339.999792480469,460.99954528808604,591.999328613281,707.9992065429691,829.998364257812,963.999481201172,1131.60383300781,1380.00205078125,5426.66496046935,31.0011806488037,126.99993896484399,223.99991455078097,346.000183105469,408.000085449219,454.99967956543,503.0,559.000061035156,646.000183105469,768.999755859375,2364.7477701611397,0.0025969776324927803,1328.00703125,1572.0095214843802,1749.0002563476598,1911.99919433594,2096.50012207031,2304.000390625,2544.01110839844,2830.99545898438,3211.0043457031297,5319.24158482485,97.45564998907909,0.423436698885315,0.0561797752844262,0.0773395204950147,1.37664346472483,1978,1.0,6,AGRICULTURE
74054,87953A44CB553849,2155835149,165366649,6.18672538621468e-06,445.999685668945,598.9994140625,699.9985717773441,776.000048828125,846.0009155273441,928.001342773438,1032.0009765625,1190.99787597656,1469.00030517578,9200.41455372882,0.00161633838433772,480.999533081055,596.99990234375,666.999884033203,723.0004272460941,775.9995727539059,837.0,913.998065185547,1026.00141601562,1242.0002319335902,6854.6248606995305,102.000045776367,309.999877929688,377.999816894531,417.999847412109,453.00003051757795,484.999893188477,519.000061035156,558.999816894531,613.9984130859381,756.9999389648441,2288.80112726085,0.00385307497344911,1349.00499267578,1631.4072753906303,1820.99891357422,2003.00034179688,2179.99951171875,2372.00024414062,2590.00061035156,2834.99692382813,3159.99611816406,6370.42924645532,3595.6031999705,0.20554451784132197,0.00876347384086177,0.00652315720809168,0.7443574690296809,1988,11.0,4,AGRICULTURE
74487,019ABB544F26339B,2229499773,166282078,2.37032963923411e-05,415.999829101563,498.000183105469,553.000732421875,596.9996337890619,643.001159667969,698.999975585937,781.999523925781,973.9990844726559,1240.99971923828,2627.4864335791,0.000922387058380991,408.998974609375,465.000311279297,504.000152587891,539.998010253906,577.999572753906,618.999694824219,670.999737548828,756.000402832031,897.0001647949221,2022.1789773547198,126.000137329102,260.000030517578,278.000091552734,291.000030517578,302.000091552734,313.99993896484403,326.999877929688,345.000122070312,378.0,424.999938964844,681.398864472656,40.0019187927246,1381.00372314453,1572.00234375,1730.00230712891,1882.99736328125,2029.9985961914101,2188.99697265625,2379.98967285156,2608.00014648437,2918.00122070312,4782.97067770994,814.278049972469,0.15839342641151902,0.0208681135221644,0.00932140193884917,0.446681580917639,1945,6.0,11,AGRICULTURE
74832,F96E8C1F197F613F,2278694939,165862456,0.0,463.0041015625,659.0027954101561,781.003503417969,896.0000366210941,1017.00033569336,1158.99506835937,1335.9992431640599,1553.00078125,1879.9994873046899,6474.31896522548,0.0,394.000479125977,569.001062011719,681.0011108398439,765.00078125,853.004760742188,961.998193359375,1095.00085449219,1264.0010498046902,1532.00015869141,7004.74595049986,96.00088500976558,323.000643920898,370.0,405.999395751953,440.00003051757795,478.999908447266,526.99970703125,594.000720214844,685.999816894531,788.999877929688,1730.8741937268398,0.000631845439784229,1120.0021484375,1524.00319824219,1792.9973144531198,2013.9980224609399,2217.99914550781,2417.9890625,2636.00095214844,2889.9950683593797,3256.99838867188,7368.409099082641,2191.45812737901,0.0512318700033999,0.00435274658308969,0.00537085772597879,1.23390085396757,2007,1.0,3,AGRICULTURE
75161,AA236D8FA8AD6934,2193293637,165320495,2.1469131752382998e-06,464.999938964844,610.000219726562,721.000982666016,828.999975585937,953.000854492188,1122.0,1347.99986572266,1621.99545898438,1992.99333496094,6915.37749085462,4.9942977966566104e-06,470.00364074707,581.998620605469,665.0,743.997888183594,839.999786376953,966.0021484375,1143.00089111328,1389.9982910156198,1769.9992675781198,6702.4667214746105,79.0009307861328,326.0,396.000396728516,451.000091552734,496.000091552734,547.999572753906,626.000341796875,734.000244140625,1004.2083740234401,1310.0002563476598,4945.6936285497995,0.00677007855847478,1132.99991455078,1356.99948730469,1553.0056274414098,1737.0017578125,1916.9997558593802,2096.996875,2315.99616699219,2633.00200195312,3126.12629394531,6636.50506397958,2082.9028676746602,0.9002422149353531,0.0226603217751919,0.0190732316729985,0.841701713780583,1960,1.0,5,AGRICULTURE
